"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","donk_frequency","ev_check","ev_donk","mixed_ev"
"As Kh Qd","1","BB_FIRST","BB","TdKd","95.5309","0.992399","0.007601","14.1247","12.0627","14.109026738"
"As Kh Qd","1","BB_FIRST","BB","TdKs","25.1797","0.998769","0.00123","8.4045","6.16834","8.4017411187"
"As Kh Qd","1","BB_FIRST","BB","TdAc","133.755","0.999306","0.000694","27.6472","25.5546","27.645747735600004"
"As Kh Qd","1","BB_FIRST","BB","TdAd","82.3542","0.998406","0.001594","34.2416","32.8893","34.239444433799996"
"As Kh Qd","1","BB_FIRST","BB","TdAh","133.755","0.999776","0.000224","28.8876","26.2683","28.8870132768"
"As Kh Qd","1","BB_FIRST","BB","ThTs","123.688","0.984922","0.015078","1.97349","0.845667","1.956484684806"
"As Kh Qd","1","BB_FIRST","BB","ThJc","48.663","0.992921","0.007079","157.755","155.266","157.737380369"
"As Kh Qd","1","BB_FIRST","BB","ThJd","48.8051","0.995003","0.004998","159.221","156.46","159.20735974299998"
"As Kh Qd","1","BB_FIRST","BB","ThJh","109.906","0.995691","0.004309","158.857","156.31","158.846024977"
"As Kh Qd","1","BB_FIRST","BB","ThJs","48.663","0.994561","0.005439","158.929","156.157","158.913923092"
"As Kh Qd","1","BB_FIRST","BB","ThQc","51.5882","0.999886","0.000114","4.81629","2.27836","4.8160006759800007"
"As Kh Qd","1","BB_FIRST","BB","ThQh","77.5584","0.997772","0.002229","11.7055","9.61774","11.70085808846"
"As Kh Qd","1","BB_FIRST","BB","ThQs","51.5882","0.999822","0.000178","5.14315","2.75246","5.1427244571800008"
"As Kh Qd","1","BB_FIRST","BB","ThKc","25.1359","0.996702","0.003298","7.89033","5.44817","7.8822757563199994"
"As Kh Qd","1","BB_FIRST","BB","ThKd","25.1359","0.998967","0.001033","8.36189","5.98182","8.3594313876900017"
"As Kh Qd","1","BB_FIRST","BB","ThKs","25.1359","0.998474","0.001526","8.39371","6.18987","8.39034694016"
"As Kh Qd","1","BB_FIRST","BB","ThAc","133.512","0.999524","0.000476","27.558","25.6601","27.5570965996"
"As Kh Qd","1","BB_FIRST","BB","ThAd","133.512","0.999955","4.5E-05","28.7629","26.1708","28.7627833555"
"As Kh Qd","1","BB_FIRST","BB","ThAh","82.2046","0.998654","0.001346","33.9914","32.7065","33.9896705246"
"As Kh Qd","1","BB_FIRST","BB","TsJc","48.4435","0.992485","0.007515","158.029","155.572","158.01053564499998"
"As Kh Qd","1","BB_FIRST","BB","TsJd","48.5856","0.994226","0.005774","159.515","156.715","159.4988328"
"As Kh Qd","1","BB_FIRST","BB","TsJh","48.4435","0.99461","0.00539","159.607","156.809","159.59191878"
"As Kh Qd","1","BB_FIRST","BB","TsJs","109.413","0.996198","0.003802","158.552","155.951","158.542110998"
"As Kh Qd","1","BB_FIRST","BB","TsQc","51.355","0.999879","0.000121","4.78335","1.9473","4.78300683795"
"As Kh Qd","1","BB_FIRST","BB","TsQh","51.355","0.999831","0.000169","5.19915","2.4785","5.19869021015"
"As Kh Qd","1","BB_FIRST","BB","TsQs","77.2099","0.998646","0.001354","12.258","10.37","12.255443648"
"As Kh Qd","1","BB_FIRST","BB","TsKc","25.0192","0.998866","0.001134","7.68928","5.40144","7.68668558944"
"As Kh Qd","1","BB_FIRST","BB","TsKd","25.0192","0.999446","0.000554","8.22057","5.92209","8.21929664208"
"As Kh Qd","1","BB_FIRST","BB","TsKs","94.9248","0.992952","0.007048","15.0475","13.4649","15.0363458352"
"As Kh Qd","1","BB_FIRST","BB","TsAc","132.865","0.999051","0.000949","27.24","25.2902","27.238149639799996"
"As Kh Qd","1","BB_FIRST","BB","TsAd","132.865","0.999904","9.6E-05","28.5542","25.903","28.553945484800003"
"As Kh Qd","1","BB_FIRST","BB","TsAh","132.865","0.999729","0.000271","28.4948","26.0752","28.4941442884"
"As Kh Qd","1","BB_FIRST","BB","JcJd","88.4297","0.997705","0.002295","1.69652","0.668201","1.694160007895"
"As Kh Qd","1","BB_FIRST","BB","JcJh","88.1696","0.995672","0.004328","1.70684","0.929926","1.7034775162079998"
"As Kh Qd","1","BB_FIRST","BB","JcJs","88.1696","0.998183","0.001817","1.68802","0.820423","1.6864435762510002"
"As Kh Qd","1","BB_FIRST","BB","JcQc","18.0074","0.993061","0.006939","3.98162","2.58252","3.9719116451"
"As Kh Qd","1","BB_FIRST","BB","JcQh","86.18","0.999878","0.000122","4.22583","2.51633","4.225621441"
"As Kh Qd","1","BB_FIRST","BB","JcQs","86.18","0.999884","0.000116","4.20173","2.32829","4.2015126809600005"
"As Kh Qd","1","BB_FIRST","BB","JcKc","34.7318","0.995745","0.004255","7.97041","6.13298","7.96259173535"
"As Kh Qd","1","BB_FIRST","BB","JcKd","124.042","0.998994","0.001006","8.55414","6.41557","8.55198859858"
"As Kh Qd","1","BB_FIRST","BB","JcKs","124.042","0.999008","0.000992","8.61701","6.72911","8.6151372032"
"As Kh Qd","1","BB_FIRST","BB","JcAc","77.3507","0.998818","0.001182","32.263","31.2469","32.2617989698"
"As Kh Qd","1","BB_FIRST","BB","JcAd","137.729","0.999803","0.000197","33.4311","31.3103","33.4306822024"
"As Kh Qd","1","BB_FIRST","BB","JcAh","137.729","0.99962","0.00038","33.4844","31.7385","33.483736558"
"As Kh Qd","1","BB_FIRST","BB","JdJh","88.4297","0.99222","0.00778","1.83463","1.16903","1.829451632"
"As Kh Qd","1","BB_FIRST","BB","JdJs","88.4297","0.996259","0.003741","1.83601","1.04632","1.83305576971"
"As Kh Qd","1","BB_FIRST","BB","JdQc","86.4357","0.999372","0.000628","3.84924","2.55818","3.84842921432"
"As Kh Qd","1","BB_FIRST","BB","JdQh","86.4357","0.999641","0.000359","4.20854","2.81153","4.20803847341"
"As Kh Qd","1","BB_FIRST","BB","JdQs","86.4357","0.999657","0.000343","4.16276","2.69603","4.16225691161"
"As Kh Qd","1","BB_FIRST","BB","JdKc","124.42","0.998434","0.001566","8.13878","6.40917","8.1360714307400013"
"As Kh Qd","1","BB_FIRST","BB","JdKd","34.8375","0.987174","0.012826","14.7893","12.9716","14.7659861798"
"As Kh Qd","1","BB_FIRST","BB","JdKs","124.42","0.99926","0.00074","8.93184","7.05394","8.930450354"
"As Kh Qd","1","BB_FIRST","BB","JdAc","138.168","0.999541","0.000459","32.6283","31.0428","32.6275722555"
"As Kh Qd","1","BB_FIRST","BB","JdAd","77.5976","0.997095","0.002905","38.7792","37.7665","38.7762581065"
"As Kh Qd","1","BB_FIRST","BB","JdAh","138.168","0.999641","0.000359","33.8778","31.6669","33.877006286900006"
"As Kh Qd","1","BB_FIRST","BB","JhJs","88.1696","0.992043","0.007957","1.85006","1.2887","1.84559325848"
"As Kh Qd","1","BB_FIRST","BB","JhQc","86.18","0.999833","0.000167","3.98061","2.12226","3.98029965555"
"As Kh Qd","1","BB_FIRST","BB","JhQh","18.0074","0.993724","0.006276","11.5452","9.8672","11.534668872"
"As Kh Qd","1","BB_FIRST","BB","JhQs","86.18","0.99981","0.00019","4.26815","2.46147","4.2678067308"
"As Kh Qd","1","BB_FIRST","BB","JhKc","124.042","0.997741","0.002259","7.86394","6.14824","7.8600642337"
"As Kh Qd","1","BB_FIRST","BB","JhKd","124.042","0.999167","0.000833","8.59455","6.52107","8.5928227911600015"
"As Kh Qd","1","BB_FIRST","BB","JhKs","124.042","0.998957","0.001043","8.66045","6.7751","8.6584835799500013"
"As Kh Qd","1","BB_FIRST","BB","JhAc","137.729","0.999535","0.000465","32.496","30.9418","32.495277297"
"As Kh Qd","1","BB_FIRST","BB","JhAd","137.729","0.999827","0.000173","33.7021","31.0867","33.7016475358"
"As Kh Qd","1","BB_FIRST","BB","JhAh","77.3507","0.997874","0.002126","38.732","37.7616","38.7299369296"
"As Kh Qd","1","BB_FIRST","BB","JsQc","86.18","0.999835","0.000165","4.09636","2.34885","4.09607166085"
"As Kh Qd","1","BB_FIRST","BB","JsQh","86.18","0.999907","9.3E-05","4.45031","2.64053","4.45014169046"
"As Kh Qd","1","BB_FIRST","BB","JsQs","18.0074","0.993975","0.006025","12.7976","11.1125","12.7874472725"
"As Kh Qd","1","BB_FIRST","BB","JsKc","124.042","0.997215","0.002785","8.01418","6.41695","8.00973171445"
"As Kh Qd","1","BB_FIRST","BB","JsKd","124.042","0.999366","0.000634","8.76924","6.79","8.7679851618399987"
"As Kh Qd","1","BB_FIRST","BB","JsKs","34.7318","0.98969","0.01031","16.1955","14.8404","16.181528918999998"
"As Kh Qd","1","BB_FIRST","BB","JsAc","137.729","0.999015","0.000985","32.2415","31.1409","32.240415909000006"
"As Kh Qd","1","BB_FIRST","BB","JsAd","137.729","0.999737","0.000263","33.4627","31.2658","33.462122215299992"
"As Kh Qd","1","BB_FIRST","BB","JsAh","137.729","0.999494","0.000506","33.5099","31.6968","33.508982571400004"
"As Kh Qd","1","BB_FIRST","BB","QcKc","9.60524","0.997528","0.002472","42.8328","41.3448","42.829121664"
"As Kh Qd","1","BB_FIRST","BB","QcKd","135.347","0.997643","0.002357","41.9903","40.5951","41.987011513599995"
"As Kh Qd","1","BB_FIRST","BB","QcKs","135.347","0.997103","0.002897","42.1184","40.9013","42.1148740613"
"As Kh Qd","1","BB_FIRST","BB","QcAc","18.3113","0.992688","0.007312","66.2698","65.5152","66.26428236480001"
"As Kh Qd","1","BB_FIRST","BB","QcAd","133.728","0.998179","0.001821","66.4201","65.3036","66.418066853500008"
"As Kh Qd","1","BB_FIRST","BB","QcAh","133.728","0.999472","0.000528","66.551","64.6853","66.550014910400009"
"As Kh Qd","1","BB_FIRST","BB","QhKc","135.347","0.997054","0.002946","41.9375","40.6375","41.9336702"
"As Kh Qd","1","BB_FIRST","BB","QhKd","135.347","0.997974","0.002026","41.7023","40.2028","41.699262013"
"As Kh Qd","1","BB_FIRST","BB","QhKs","135.347","0.998085","0.001915","41.8253","40.3446","41.8224644595"
"As Kh Qd","1","BB_FIRST","BB","QhAc","133.728","0.998738","0.001262","65.8944","64.7557","65.8929629606"
"As Kh Qd","1","BB_FIRST","BB","QhAd","133.728","0.999422","0.000578","66.57","64.8707","66.5690178046"
"As Kh Qd","1","BB_FIRST","BB","QhAh","18.3113","0.997908","0.002092","73.0374","72.1337","73.0355094596"
"As Kh Qd","1","BB_FIRST","BB","QsKc","135.347","0.998176","0.001824","42.2588","40.9355","42.2563863008"
"As Kh Qd","1","BB_FIRST","BB","QsKd","135.347","0.99886","0.00114","41.993899999999996","40.367","41.992045334"
"As Kh Qd","1","BB_FIRST","BB","QsKs","9.60524","0.998041","0.001959","51.4093","50.4582","51.4074367951"
"As Kh Qd","1","BB_FIRST","BB","QsAc","133.728","0.997673","0.002327","65.2128","64.4847","65.211105711300007"
"As Kh Qd","1","BB_FIRST","BB","QsAd","133.728","0.998848","0.001152","65.9151","64.7798","65.913792134399984"
"As Kh Qd","1","BB_FIRST","BB","QsAh","133.728","0.999635","0.000365","66.0326","64.2946","66.03196563"
"As Kh Qd","1","BB_FIRST","BB","KcAd","30.9562","0.990793","0.009207","98.3853","97.6369","98.3784094812"
"As Kh Qd","1","BB_FIRST","BB","KcAh","30.9562","0.985647","0.014353","98.3331","97.4869","98.3209544914"
"As Kh Qd","1","BB_FIRST","BB","KdAc","30.9562","0.990245","0.009755","100.237","99.1015","100.2259231975"
"As Kh Qd","1","BB_FIRST","BB","KdAh","30.9562","0.996237","0.003763","98.6032","97.0254","98.5972627386"
"As Kh Qd","1","BB_FIRST","BB","KsAc","30.9562","0.994016","0.005984","100.027","99.0504","100.0211560256"
"As Kh Qd","1","BB_FIRST","BB","KsAd","30.9562","0.995816","0.004184","98.5735","97.3375","98.568328576"
"As Kh Qd","1","BB_FIRST","BB","KsAh","30.9562","0.997755","0.002245","98.644","97.2533","98.6408778785"
"As Kh Jd","2","BB_FIRST","BB","2c2d","173.342","1","0","0.995264","-2.431454","0.995264"
"As Kh Jd","2","BB_FIRST","BB","2c2h","173.342","1","0","0.984762","-2.438986","0.984762"
"As Kh Jd","2","BB_FIRST","BB","2c2s","174.12","1","0","0.991064","-2.528704","0.991064"
"As Kh Jd","2","BB_FIRST","BB","2c3c","22.4936","1","0","0.300049","-4.842777","0.300049"
"As Kh Jd","2","BB_FIRST","BB","2c4c","90.4435","1","0","0.28277","-4.985767","0.28277"
"As Kh Jd","2","BB_FIRST","BB","2c5c","94.6989","1","0","0.273098","-5.374325","0.273098"
"As Kh Jd","2","BB_FIRST","BB","2cKc","81.7783","1","0","1.62043","-2.415726","1.62043"
"As Kh Jd","2","BB_FIRST","BB","2cAc","139.436","1","0","6.8873","5.95658","6.8873"
"As Kh Jd","2","BB_FIRST","BB","2d2h","173.342","1","0","1.01938","-2.193184","1.01938"
"As Kh Jd","2","BB_FIRST","BB","2d2s","174.12","1","0","1.01564","-2.284029","1.01564"
"As Kh Jd","2","BB_FIRST","BB","2d3d","22.4936","1","0","0.615866","-3.457567","0.615866"
"As Kh Jd","2","BB_FIRST","BB","2d4d","90.4435","1","0","0.592016","-3.591759","0.592016"
"As Kh Jd","2","BB_FIRST","BB","2d5d","94.6989","1","0","0.573915","-3.891376","0.573915"
"As Kh Jd","2","BB_FIRST","BB","2dKd","81.7783","1","0","2.28909","0.025709","2.28909"
"As Kh Jd","2","BB_FIRST","BB","2dAd","139.436","0.99998","2E-05","14.293","14.0241","14.292994622"
"As Kh Jd","2","BB_FIRST","BB","2h2s","174.12","1","0","1.00529","-2.293894","1.00529"
"As Kh Jd","2","BB_FIRST","BB","2h3h","22.4936","1","0","0.67374","-3.178482","0.67374"
"As Kh Jd","2","BB_FIRST","BB","2h4h","90.4435","1","0","0.643703","-3.300846","0.643703"
"As Kh Jd","2","BB_FIRST","BB","2h5h","94.9617","1","0","0.632704","-3.500063","0.632704"
"As Kh Jd","2","BB_FIRST","BB","2hAh","139.436","0.999491","0.000509","13.97","13.7683","13.969897334700002"
"As Kh Jd","2","BB_FIRST","BB","2s3s","22.7248","1","0","0.652857","-3.163179","0.652857"
"As Kh Jd","2","BB_FIRST","BB","2s4s","91.3751","1","0","0.64212","-3.278444","0.64212"
"As Kh Jd","2","BB_FIRST","BB","2s5s","95.6804","1","0","0.638472","-3.534805","0.638472"
"As Kh Jd","2","BB_FIRST","BB","2sKs","82.1829","1","0","3.19308","1.54613","3.19308"
"As Kh Jd","2","BB_FIRST","BB","3c3d","172.838","1","0","0.990498","-2.477232","0.990498"
"As Kh Jd","2","BB_FIRST","BB","3c3h","172.838","1","0","0.980656","-2.474628","0.980656"
"As Kh Jd","2","BB_FIRST","BB","3c3s","173.838","1","0","0.985258","-2.585213","0.985258"
"As Kh Jd","2","BB_FIRST","BB","3c4c","159.935","1","0","0.275406","-5.05682","0.275406"
"As Kh Jd","2","BB_FIRST","BB","3c5c","144.918","1","0","0.267464","-5.44968","0.267464"
"As Kh Jd","2","BB_FIRST","BB","3c6c","95.9341","1","0","0.141394","-6.428825","0.141394"
"As Kh Jd","2","BB_FIRST","BB","3cKc","96.7169","1","0","1.61324","-2.483604","1.61324"
"As Kh Jd","2","BB_FIRST","BB","3cAc","118.84","1","0","6.99584","6.00024","6.99584"
"As Kh Jd","2","BB_FIRST","BB","3d3h","172.838","1","0","1.01546","-2.187901","1.01546"
"As Kh Jd","2","BB_FIRST","BB","3d3s","173.838","1","0","1.01147","-2.301468","1.01147"
"As Kh Jd","2","BB_FIRST","BB","3d4d","159.935","1","0","0.574251","-3.614361","0.574251"
"As Kh Jd","2","BB_FIRST","BB","3d5d","144.918","1","0","0.560789","-3.916487","0.560789"
"As Kh Jd","2","BB_FIRST","BB","3d6d","95.9341","1","0","0.401543","-4.968956","0.401543"
"As Kh Jd","2","BB_FIRST","BB","3dKd","96.7169","1","0","2.2657","0.007236","2.2657"
"As Kh Jd","2","BB_FIRST","BB","3dAd","118.84","0.999986","1.4E-05","14.4133","14.0315","14.4132946548"
"As Kh Jd","2","BB_FIRST","BB","3h3s","173.838","1","0","1.00144","-2.300375","1.00144"
"As Kh Jd","2","BB_FIRST","BB","3h4h","159.935","1","0","0.620966","-3.322086","0.620966"
"As Kh Jd","2","BB_FIRST","BB","3h5h","145.321","1","0","0.61384","-3.524519","0.61384"
"As Kh Jd","2","BB_FIRST","BB","3h6h","96.1654","1","0","0.449097","-4.554417","0.449097"
"As Kh Jd","2","BB_FIRST","BB","3hAh","118.84","0.999494","0.000506","14.0937","13.8792","14.093591463"
"As Kh Jd","2","BB_FIRST","BB","3s4s","161.791","1","0","0.629387","-3.310537","0.629387"
"As Kh Jd","2","BB_FIRST","BB","3s5s","146.61","1","0","0.629501","-3.566803","0.629501"
"As Kh Jd","2","BB_FIRST","BB","3s6s","97.0621","1","0","0.461246","-4.690659","0.461246"
"As Kh Jd","2","BB_FIRST","BB","3sKs","97.3329","1","0","3.10905","1.40746","3.10905"
"As Kh Jd","2","BB_FIRST","BB","4c4d","171.356","1","0","0.983814","-2.759497","0.983814"
"As Kh Jd","2","BB_FIRST","BB","4c4h","171.356","1","0","0.97382899999999994","-2.744425","0.97382899999999994"
"As Kh Jd","2","BB_FIRST","BB","4c4s","172.352","1","0","0.976538","-2.82843","0.976538"
"As Kh Jd","2","BB_FIRST","BB","4c5c","115.68","1","0","0.264858","-5.501766","0.264858"
"As Kh Jd","2","BB_FIRST","BB","4c6c","135.057","1","0","0.139627","-6.590343","0.139627"
"As Kh Jd","2","BB_FIRST","BB","4c7c","100.617","1","0","0.139008","-6.852432","0.139008"
"As Kh Jd","2","BB_FIRST","BB","4cQc","20.8348","1","0","1.40028","-1.401342","1.40028"
"As Kh Jd","2","BB_FIRST","BB","4cKc","129.024","1","0","1.57902","-2.68572","1.57902"
"As Kh Jd","2","BB_FIRST","BB","4cAc","97.699","1","0","6.94887","5.91271","6.94887"
"As Kh Jd","2","BB_FIRST","BB","4d4h","171.356","1","0","1.01302","-2.466665","1.01302"
"As Kh Jd","2","BB_FIRST","BB","4d4s","172.352","1","0","1.0119","-2.549894","1.0119"
"As Kh Jd","2","BB_FIRST","BB","4d5d","115.68","1","0","0.551224","-3.962301","0.551224"
"As Kh Jd","2","BB_FIRST","BB","4d6d","135.057","1","0","0.393087","-5.127766","0.393087"
"As Kh Jd","2","BB_FIRST","BB","4d7d","100.617","1","0","0.398203","-5.420902","0.398203"
"As Kh Jd","2","BB_FIRST","BB","4dQd","20.8926","1","0","1.97979","0.485525","1.97979"
"As Kh Jd","2","BB_FIRST","BB","4dKd","129.024","1","0","2.17822","-0.171272","2.17822"
"As Kh Jd","2","BB_FIRST","BB","4dAd","97.699","0.999987","1.3E-05","14.2892","13.9584","14.2891956996"
"As Kh Jd","2","BB_FIRST","BB","4h4s","172.352","1","0","1.00084","-2.540758","1.00084"
"As Kh Jd","2","BB_FIRST","BB","4h5h","116.002","1","0","0.606125","-3.555599","0.606125"
"As Kh Jd","2","BB_FIRST","BB","4h6h","135.384","1","0","0.438095","-4.701336","0.438095"
"As Kh Jd","2","BB_FIRST","BB","4h7h","100.763","1","0","0.454987","-4.98497","0.454987"
"As Kh Jd","2","BB_FIRST","BB","4hQh","20.8348","1","0","2.35929","0.527544","2.35929"
"As Kh Jd","2","BB_FIRST","BB","4hAh","97.699","0.999582","0.000418","13.9795","13.7808","13.9794169434"
"As Kh Jd","2","BB_FIRST","BB","4s5s","117.032","1","0","0.625296","-3.619843","0.625296"
"As Kh Jd","2","BB_FIRST","BB","4s6s","136.649","1","0","0.45849","-4.819298","0.45849"
"As Kh Jd","2","BB_FIRST","BB","4s7s","101.809","1","0","0.462366","-5.121002","0.462366"
"As Kh Jd","2","BB_FIRST","BB","4sQs","20.9648","0.999999","1E-06","2.51246","1.26371","2.51245875125"
"As Kh Jd","2","BB_FIRST","BB","4sKs","129.848","1","0","2.81928","1.22282","2.81928"
"As Kh Jd","2","BB_FIRST","BB","5c5d","163.254","1","0","0.967413","-3.352633","0.967413"
"As Kh Jd","2","BB_FIRST","BB","5c5h","163.711","1","0","0.961538","-3.24914","0.961538"
"As Kh Jd","2","BB_FIRST","BB","5c5s","164.214","1","0","0.960455","-3.386211","0.960455"
"As Kh Jd","2","BB_FIRST","BB","5c6c","111.8","1","0","0.137365","-6.873413","0.137365"
"As Kh Jd","2","BB_FIRST","BB","5c7c","139.588","1","0","0.13619","-7.232449","0.13619"
"As Kh Jd","2","BB_FIRST","BB","5c8c","125.122","1","0","0.129587","-7.378895","0.129587"
"As Kh Jd","2","BB_FIRST","BB","5c9c","16.5288","1","0","0.131226","-7.514755","0.131226"
"As Kh Jd","2","BB_FIRST","BB","5cQc","69.4208","1","0","1.36068","-1.762432","1.36068"
"As Kh Jd","2","BB_FIRST","BB","5cKc","130.114","1","0","1.53623","-2.845482","1.53623"
"As Kh Jd","2","BB_FIRST","BB","5cAc","92.23","1","0","6.98985","5.78401","6.98985"
"As Kh Jd","2","BB_FIRST","BB","5d5h","163.711","1","0","0.991501","-2.89155","0.991501"
"As Kh Jd","2","BB_FIRST","BB","5d5s","164.214","1","0","0.990374","-3.021215","0.990374"
"As Kh Jd","2","BB_FIRST","BB","5d6d","111.8","1","0","0.395517","-5.313145","0.395517"
"As Kh Jd","2","BB_FIRST","BB","5d7d","139.588","1","0","0.395355","-5.700798","0.395355"
"As Kh Jd","2","BB_FIRST","BB","5d8d","125.122","1","0","0.419754","-5.755138","0.419754"
"As Kh Jd","2","BB_FIRST","BB","5d9d","16.5614","1","0","0.434414","-5.569946","0.434414"
"As Kh Jd","2","BB_FIRST","BB","5dQd","69.6144","1","0","1.71264","0.179859","1.71264"
"As Kh Jd","2","BB_FIRST","BB","5dKd","130.114","1","0","2.1194","-0.320648","2.1194"
"As Kh Jd","2","BB_FIRST","BB","5dAd","92.23","1","0","14.1913","13.7918","14.1913"
"As Kh Jd","2","BB_FIRST","BB","5h5s","164.671","1","0","0.986748","-2.924631","0.986748"
"As Kh Jd","2","BB_FIRST","BB","5h6h","112.386","1","0","0.437727","-4.795387","0.437727"
"As Kh Jd","2","BB_FIRST","BB","5h7h","140.189","1","0","0.445848","-5.17062","0.445848"
"As Kh Jd","2","BB_FIRST","BB","5h8h","126.146","1","0","0.452343","-5.139599","0.452343"
"As Kh Jd","2","BB_FIRST","BB","5h9h","16.6764","1","0","0.476311","-4.912136","0.476311"
"As Kh Jd","2","BB_FIRST","BB","5hQh","69.6283","1","0","1.9141","0.35383","1.9141"
"As Kh Jd","2","BB_FIRST","BB","5hAh","92.5232","0.99985","0.00015","14.0879","13.8141","14.08785893"
"As Kh Jd","2","BB_FIRST","BB","5s6s","113.124","1","0","0.467907","-4.971519","0.467907"
"As Kh Jd","2","BB_FIRST","BB","5s7s","141.252","1","0","0.468864","-5.366932","0.468864"
"As Kh Jd","2","BB_FIRST","BB","5s8s","126.618","1","0","0.480726","-5.37228","0.480726"
"As Kh Jd","2","BB_FIRST","BB","5s9s","16.7288","1","0","0.500395","-5.118484","0.500395"
"As Kh Jd","2","BB_FIRST","BB","5sQs","69.8568","1","0","2.06303","0.944033","2.06303"
"As Kh Jd","2","BB_FIRST","BB","5sKs","130.948","1","0","2.60753","1.1469","2.60753"
"As Kh Jd","2","BB_FIRST","BB","6c6d","153.95","1","0","0.961721","-3.985416","0.961721"
"As Kh Jd","2","BB_FIRST","BB","6c6h","154.326","1","0","0.955755","-3.881584","0.955755"
"As Kh Jd","2","BB_FIRST","BB","6c6s","154.866","1","0","0.954357","-4.040504","0.954357"
"As Kh Jd","2","BB_FIRST","BB","6c7c","120.794","1","0","0.138727","-7.560295","0.138727"
"As Kh Jd","2","BB_FIRST","BB","6c8c","148.472","1","0","0.13154","-7.80994","0.13154"
"As Kh Jd","2","BB_FIRST","BB","6c9c","164.086","1","0","0.132069","-7.955143","0.132069"
"As Kh Jd","2","BB_FIRST","BB","6cTc","15.7517","1","0","1.41439","-1.63039","1.41439"
